adhel.fid--769d7d03_15f12ebc69c_285d|417|POINT (-58.2469444444444 -34.1822222222222)|MGI|||AD|ISLA MARTÍN GARCIA|" 34°10'56""S  58°14'49""W"|2|M|0|Lindando|Isla Martín Garcia|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_285e|96|POINT (-62.03692999999998 -33.33909999999997)|CLD|||AD|CHAÑAR LADEADO|" 33°20'21""S  62° 2'13""W"|112|M|0|Lindando|Chañar Ladeado|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|SANTA FÉ|0
adhel.fid--769d7d03_15f12ebc69c_285f|638|POINT (-57.87667 -35.86971999999997)|LDA|||AD|LEZAMA/DON ALBERTO|" 35°52'11""S  57°52'36""W"|8|M|2|NE|Manuel J. Cobo|PRIVADO|NOCONTROL|RACE|SIN IDENTIFICACION VISUAL|SAEF|AEROAPP|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2860|494|POINT (-62.7344444444444 -37.5394444444444)|PUA|||AD|PUAN|" 37°32'22""S  62°44' 4""W"|240|M|3|N|Puan|PUBLICO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2861|168|POINT (-58.2280555555556 -26.2127777777778)|FSA|SARF|FMA|AD|FORMOSA|" 26°12'46""S  58°13'41""W"|59|M|7|S|Formosa|PUBLICO|CONTROL|RANE|OK|SARR|CIVIL|INTL|EANA|1|1|FORMOSA|0
adhel.fid--769d7d03_15f12ebc69c_2862|456|POINT (-64.3288 -23.152210000000014)|ORA|SASO|ORA|AD|ORÁN|" 23° 9' 8""S  64°19'44""W"|357|M|2.5|S|San Ramón de la Nueva Orán|PUBLICO|AERADIO|RANO|OK|SACF||NTL||0|0|SALTA|0
adhel.fid--769d7d03_15f12ebc69c_2863|185|POINT (-58.9163888888889 -34.9205555555556)|GLH|||AD|GENERAL LAS HERAS|" 34°55'14""S  58°54'59""W"|35|M|3|E|General Las Heras|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2864|265|POINT (-58.601878 -34.791733)|HIS|||HP|LA MATANZA/CAMPANÓPOLIS|" 34°47'30""S  58°36' 7""W"|6|M|7|ONO|Aeropuerto Ezeiza / Ministro Pistarini|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2865|140|POINT (-54.5747222222222 -26.3969444444444)|ELD|SATD|ELO|AD|ELDORADO|" 26°23'49""S  54°34'29""W"|209|M|5|NE|Eldorado|PUBLICO|AERADIO|RANE|OK|SARR|CIVIL|NTL||0|0|MISIONES|0
adhel.fid--769d7d03_15f12ebc69c_2866|251|POINT (-58.368051 -34.58598)|HFA|||HP|BUENOS AIRES/FUERZA AÉREA|" 34°35'10""S  58°22' 5""W"|6|M|0.5|NE|Estación Retiro|PRIVADO|NOCONTROL|RACE|OK|SAEF|MIL|NTL||0|0|CIUDAD AUTÓNOMA DE BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2867|429|POINT (-59.4552777777778 -34.6388888888889)|MRD|||AD|MERCEDES|" 34°38'20""S  59°27'19""W"|42|M|2.5|NO|Mercedes|PUBLICO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2868|553|POINT (-59.439110000000035 -34.2198)|SNT|SAAA||AD|SAN ANTONIO DE ARECO|" 34°13'11""S  59°26'21""W"|30|M|3|NE|San Antonio de Areco|PUBLICO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2869|625|POINT (-60.2761111111111 -38.3477777777778)|YOP|||AD|TRES ARROYOS/PETRAZZINI|" 38°20'52""S  60°16'34""W"|107|M|3|N|Tres Arroyos|PRIVADO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_286a|65|POINT (-61.8841666666667 -38.4986111111111)|CBD|||AD|CABILDO|" 38°29'55""S  61°53' 3""W"|159|M|1.5|SE|Cabildo|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_286b|103|POINT (-62.869110000000006 -33.56247)|CNS|||AD|CANALS|" 33°33'45""S  62°52' 9""W"|116|M|0.5|E|Canals|PRIVADO|NOCONTROL|RANO|OK|SAEF|CIVIL|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_286c|148|POINT (-60.8452777777778 -31.4733333333333)|EPZ|||AD|ESPERANZA|" 31°28'24""S  60°50'43""W"|38|M|8|E|Esperanza|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|SANTA FÉ|0
adhel.fid--769d7d03_15f12ebc69c_286d|45|POINT (-58.1086111111111 -38.3547222222222)|BLL|||AD|MIRAMAR/LAS CORTADERAS|" 38°21'17""S  58° 6'31""W"|16|M|25|SE|Mechongue|PRIVADO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_286e|634|POINT (-64.03846999999999 -31.24796999999999)|TIR|||AD|COLONIA TIROLESA|" 31°14'53""S  64° 2'18""W"|407|M|3|SE|Colonia Tirolesa|PRIVADO|NOCONTROL|RANO|OK|SACF|CIVIL|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_286f|534|POINT (-60.3011111111111 -38.4083333333333)|SGI|||AD|TRES ARROYOS/SANTAGIULIAN|" 38°24'30""S  60°18' 4""W"|104|M|1.5|SSO|Tres Arroyos|PRIVADO|NOCONTROL|RACE|OK|SAEF|AEROAPP|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2870|426|POINT (-57.6397222222222 -38.0283333333333)|MPH|||AD|MAR DEL PLATA/PARQUE HERMOSO|" 38° 1'42""S  57°38'23""W"|35|M|9|OSO|Parque Hermoso|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2871|457|POINT (-64.2758333333333 -36.5883333333333)|OSA|SAZR|RSA|AD|SANTA ROSA|" 36°35'18""S  64°16'33""W"|192|M|4.5|NNE|Santa Rosa|PUBLICO|CONTROL|RACE|OK|SAEF||NTL|EANA|1|1|LA PAMPA|0
adhel.fid--769d7d03_15f12ebc69c_2872|172|POINT (-61.65877000000002 -27.494859999999985)|GAI|||AD|GANCEDO/AGROAIRE|" 27°29'41""S  61°39'32""W"|115|M|1|SE|Gancedo|PRIVADO|NOCONTROL|RANO|OK|SACF|CIVIL|NTL||0|0|CHACO|0
adhel.fid--769d7d03_15f12ebc69c_2873|359|POINT (-59.7919444444444 -37.7061111111111)|JRZ|SAZJ||AD|JUÁREZ|" 37°42'22""S  59°47'31""W"|212|M|3|SSO|Benito Juárez|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2874|343|POINT (-58.244610000000016 -34.706430000000005)|ILM|SADQ||AD|QUILMES|" 34°42'23""S  58°14'41""W"|2|M|2|ENE|Quilmes|PRIVADO|AERADIO|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2875|585|POINT (-71.47808 -43.08742)|TVN|||AD|TREVELIN|" 43° 5'15""S  71°28'41""W"|397|M|2|OSO|Trevelin|PRIVADO|NOCONTROL|RASU|OK|SAVF||NTL||0|0|CHUBUT|0
adhel.fid--769d7d03_15f12ebc69c_2876|109|POINT (-58.015 -31.3038888888889)|CRD|||AD|CONCORDIA/AEROCLUB|" 31°18'14""S  58° 0'54""W"|90|M|10|N|Concordia|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|ENTRE RÍOS|0
adhel.fid--769d7d03_15f12ebc69c_2877|685|POINT (-64.27944444444445 -32.02444444444444)|CAM|||AD|CORRALITO/ALFONSO MENGO|" 32° 1'28""S  64°16'46""W"|545|M|7|O|Corralito|PRIVADO|NOCONTROL|RANO||SACF|AEROAPP|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_2878|165|POINT (-62.1330555555556 -31.4130555555556)|FRA|||AD|SAN FRANCISCO|" 31°24'47""S  62° 7'59""W"|114|M|5|ONO|San Francisco|PUBLICO|NOCONTROL|RANO|OK|SACF||NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_2879|506|POINT (-60.67325000000002 -34.215340000000005)|RJA|||AD|ROJAS|" 34°12'55""S  60°40'24""W"|6|M|6|SE|Rojas|PUBLICO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_287a|492|POINT (-57.9613888888889 -34.8744444444444)|PTL|||AD|LA PLATA/TOLOSA|" 34°52'28""S  57°57'41""W"|6|M|5|N|La Plata|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_287b|36|POINT (-59.49279000000001 -33.82121999999999)|BDO|||AD|BARADERO|" 33°49'16""S  59°29'34""W"|29|M|1.5|NO|Baradero|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_287c|201|POINT (-59.0005555555556 -34.5827777777778)|GRZ|||AD|GENERAL RODRIGUEZ|" 34°34'58""S  59° 0' 2""W"|28|M|10|SE|General Rodriguez|PRIVADO|NOCONTROL|RACE|CERRADO|SAEF|ULM|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_287d|398|POINT (-71.80521999999999 -42.21712999999999)|LZA|||AD|LAGO LA ESPERANZA|" 42°13' 2""S  71°48'19""W"|560|M|24|SO|Lago Puelo|PRIVADO|NOCONTROL|RASU|DESPLAZADO|SAVF|CIVIL|NTL||0|0|CHUBUT|0
adhel.fid--769d7d03_15f12ebc69c_287e|97|POINT (-68.96583000000001 -46.53847999999999)|CLH|SAVH|LHS|AD|LAS HERAS|" 46°32'19""S  68°57'57""W"|330|M|2|O|Las Heras|PUBLICO|NOCONTROL|RASU|OK|SAVF|CIVIL|NTL||0|0|SANTA CRUZ|0
adhel.fid--769d7d03_15f12ebc69c_287f|141|POINT (-58.105 -38.3086111111111)|ELL|||AD|MAR DEL SUR/EA. LUCILA|" 38°18'31""S  58° 6'18""W"|22|M|5|SE|Mar del Sur|PRIVADO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2880|157|POINT (-58.2033333333333 -34.7463888888889)|EZP|||AD|EZPELETA|" 34°44'47""S  58°12'12""W"|3|M|3|ENE|Ezpeleta|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2881|29|POINT (-58.4730555555556 -37.1625)|AYA|||AD|AYACUCHO|" 37° 9'45""S  58°28'23""W"|77|M|0.9|SE|Ayacucho|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2882|275|POINT (-57.893075 -34.959802)|HLP|||HP|LA PLATA/HELIPUERTO D.P.A.O.|" 34°57'35""S  57°53'35""W"|19|M|0|Lindando|Extremo W del aeródromo|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2883|440|POINT (-58.80453000000003 -38.47883999999999)|NEI|||AD|NECOCHEA/IRIBERRI|" 38°28'44""S  58°48'16""W"|33|M|10|NO|Necochea|PRIVADO|NOCONTROL|RACE|OK|SAEF|AEROAPP|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2884|639|POINT (-58.900427 -34.270449)|HLR|||HP|LOS CARDALES/LA RESERVA|" 34°16'14""S  58°54' 2""W"|6|M|10|NE|Los Cardales|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2885|668|POINT (-58.1883333333333 -37.4627777777778)|BLA|||AD|BALCARCE/EA. LA ALBORADA|" 37°27'46""S  58°11'18""W"|64|M|43|NNE|Balcarce|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2886|597|POINT (-62.675 -39.4558333333333)|URO|||AD|PEDRO LURO|" 39°27'21""S  62°40'30""W"|27|M|4|N|Pedro Luro|PUBLICO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2887|562|POINT (-62.61746999999999 -40.21037999999998)|STD|||AD|STROEDER|" 40°12'37""S  62°37' 3""W"|28|M|1.5|S|Stroeder|PUBLICO|NOCONTROL|RASU|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2888|38|POINT (-62.7019444444444 -32.6583333333333)|BEL|||AD|BELL VILLE|" 32°39'30""S  62°42' 7""W"|131|M|2.5|SSO|Bell Ville|PUBLICO|NOCONTROL|RANO|OK|SACF|CIVIL|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_2889|413|POINT (-57.6775 -38.0116666666667)|MDB|||AD|MAR DEL PLATA/BATAN|" 38° 0'42""S  57°40'39""W"|62|M|11.5|O|Batán|PUBLICO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_288a|415|POINT (-58.7438888888889 -34.6763888888889)|MER|SADR||AD|MERLO|" 34°40'35""S  58°44'38""W"|15|M|2|SO|Merlo|PRIVADO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_288b|609|POINT (-61.1777777777778 -32.0352777777778)|VEZ|||AD|GALVEZ|" 32° 2' 7""S  61°10'40""W"|41|M|4|E|Galvez|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|SANTA FÉ|0
adhel.fid--769d7d03_15f12ebc69c_288c|324|POINT (-62.7813888888889 -37.1938888888889)|HUE|||AD|CARHUÉ|" 37°11'38""S  62°46'53""W"|110|M|1.5|SO|Carhué|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_288d|518|POINT (-68.47406000000001 -33.228339999999996)|RVD|||AD|RIVADAVIA|" 33°13'42""S  68°28'27""W"|659|M|3|S|Rivadavia|PUBLICO|NOCONTROL|RANO|OK|SAMF||NTL||0|0|MENDOZA|0
adhel.fid--769d7d03_15f12ebc69c_288e|606|POINT (-63.5388888888889 -31.5805555555556)|VDR|||AD|VILLA DEL ROSARIO|" 31°34'50""S  63°32'20""W"|253|M|1.5|S|Villa del Rosario|PUBLICO|NOCONTROL|RANO|OK|SACF||NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_288f|189|POINT (-67.6197222222222 -39)|GNR|SAHR|GNR|AD|GENERAL ROCA/DR. ARTURO HUMBERTO ILLIA|" 39° 0' 0""S  67°37'11""W"|260|M|4.8|NO|General Roca|PUBLICO|AERADIO|RACE|OK|SAEF|CIVIL|NTL|EANA|1|0|RÍO NEGRO|0
adhel.fid--769d7d03_15f12ebc69c_2890|159|POINT (-58.7066666666667 -30.8522222222222)|FAG|||AD|FEDERAL/LA ANGELITA|" 30°51' 8""S  58°42'24""W"|70|M|13|NNE|Federal|PRIVADO|NOCONTROL|RACE|CERRADO|SAEF|CIVIL|NTL||0|0|ENTRE RÍOS|0
adhel.fid--769d7d03_15f12ebc69c_2891|583|POINT (-61.7780555555556 -32.9988888888889)|TSV|||AD|TORTUGAS/EA. SAN VICENTE|" 32°59'56""S  61°46'41""W"|70|M|28|SSE|Tortugas|PRIVADO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|SANTA FÉ|0
adhel.fid--769d7d03_15f12ebc69c_2892|230|POINT (-58.719844 -34.912354)|HCG|||HP|EZEIZA/TRANSENER S.A.|" 34°54'44""S  58°43'11""W"|20|M|15|N|Cañuelas|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2893|308|POINT (-71.285379 -40.152264)|HRM|||HP|SAN MARTÍN DE LOS ANDES/RANCHO DE MONTAÑA|" 40° 9' 8""S  71°17' 7""W"|1005|M|5|E|San Martín de los Andes|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|NEUQUÉN|0
adhel.fid--769d7d03_15f12ebc69c_2894|325|POINT (-61.953239999999994 -37.05267)|HUG|||AD|HUANGUELÉN|" 37° 3'10""S  61°57'12""W"|158|M|2|N|Huanguelén|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2895|143|POINT (-57.9625 -34.975)|ELZ|||AD|ELIZALDE|" 34°58'30""S  57°57'45""W"|7|M|2|SSO|Rufino de Elizalde|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2896|442|POINT (-58.760869999999976 -38.15666)|NIK|||AD|LOBERIA/NIKA|" 38° 9'24""S  58°45'39""W"|80|M|2|E|Lobería|PRIVADO|NOCONTROL|RACE|OK|SAEF|AEROAPP|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_2897|72|POINT (-67.5597222222222 -46.5380555555556)|CDS|||AD|CAÑADÓN SECO|" 46°32'17""S  67°33'35""W"|90|M|5|NE|Cañadón Seco|PRIVADO|NOCONTROL|RASU|OK|SAVF|CIVIL|NTL||0|0|SANTA CRUZ|0
adhel.fid--769d7d03_15f12ebc69c_2898|661|POINT (-66.8166666666667 -52.9)|HWG|||HP|BUQUE W. G. VESPUCCI|" 52°53'60""S  66°49' 0""W"|28|M|0||25 de Mayo 555 Piso 19-20 CABA|PRIVADO|NOCONTROL|RASU|OK|SAVF|CIVIL|NTL||0|0|TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR|0
adhel.fid--769d7d03_15f12ebc69c_2899|53|POINT (-62.0505555555556 -30.9294444444444)|BPS|||AD|BRINKMANN/PABLO SIERRA AEROAPLICACIONES|" 30°55'46""S  62° 3' 2""W"|100|M|6.5|SSO|Brinckmann|PRIVADO|NOCONTROL|RANO|OK|SACF|AEROAPP|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_289a|499|POINT (-65.06319021474417 -43.293916271632774)|RAW|||AD|RAWSON|" 43°17'38""S  65° 3'47""W"|11|M|2|E|Rawson|PUBLICO|NOCONTROL|RASU|OK|SAVF||NTL||0|0|CHUBUT|0
adhel.fid--769d7d03_15f12ebc69c_289b|556|POINT (-68.40358888888889 -34.58781666666664)|SRA|SAMR|AFA|AD|SAN RAFAEL/S.A. SANTIAGO GERMANO|" 34°35'16""S  68°24'13""W"|753|M|8|O|San Rafael|PUBLICO|CONTROL|RANO|OK|SAMF||NTL|EANA|1|1|MENDOZA|0
adhel.fid--769d7d03_15f12ebc69c_289c|365|POINT (-59.6727777777778 -28.8575)|LAN|||AD|LANTERI|" 28°51'27""S  59°40'22""W"|56|M|3.5|SO|Lanteri|PRIVADO|NOCONTROL|RANE|OK|SARR|AEROAPP|NTL||0|0|SANTA FÉ|0
adhel.fid--769d7d03_15f12ebc69c_289d|105|POINT (-61.0463888888889 -33.9225)|CON|||AD|COLÓN|" 33°55'21""S  61° 2'47""W"|90|M|5|SE|Colón|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_289e|660|POINT (-63.4019444444444 -32.2930555555556)|TIO|||AD|TÍO PUJIO|" 32°17'35""S  63°24' 7""W"|237|M|9|O|Tío Pújio|PRIVADO|NOCONTROL|RANO|OK|SACF|AEROAPP|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_289f|455|POINT (-68.73715 -38.41383)|OMA|||AD|LOMA LA LATA|" 38°24'50""S  68°44'14""W"|405|M|80|NO|Neuquén|PRIVADO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|NEUQUÉN|0
adhel.fid--769d7d03_15f12ebc69c_28a0|378|POINT (-57.1522222222222 -29.6880555555556)|LIB|SARL|AOL|AD|PASO DE LOS LIBRES|" 29°41'17""S  57° 9' 8""W"|70|M|6|NO|Paso de los Libres|PUBLICO|CONTROL|RANE|OK|SARR||INTL|EANA|1|0|CORRIENTES|0
adhel.fid--769d7d03_15f12ebc69c_28a1|122|POINT (-57.9966666666667 -31.2969444444444)|DIA|SAAC|COC|AD|CONCORDIA/COMODORO PIERRESTEGUI|" 31°17'49""S  57°59'48""W"|34|M|12|N|Concordia|PUBLICO|CONTROL|RACE|OK|SAEF|CIVIL|NTL|EANA|1|0|ENTRE RÍOS|0
adhel.fid--769d7d03_15f12ebc69c_28a2|383|POINT (-57.838329999999985 -29.99510000000003)|LLE|||AD|LIBERTAD/LA ESMERALDA|" 29°59'42""S  57°50'18""W"|81|M|8|NNO|Libertad|PRIVADO|NOCONTROL|RANE|OK|SARR||NTL||0|0|CORRIENTES|0
adhel.fid--769d7d03_15f12ebc69c_28a3|88|POINT (-61.5508333333333 -32.5202777777778)|LRT|||AD|LAS ROSAS/HORIZONTE APLICACIONES AÉREAS|" 32°31'13""S  61°33' 3""W"|98|M|6|SE|Las Rosas|PRIVADO|NOCONTROL|RACE|OK|SAEF|AEROAPP|NTL||0|0|SANTA FÉ|0
adhel.fid--769d7d03_15f12ebc69c_28a4|392|POINT (-61.5816666666667 -32.4930555555556)|LRS|||AD|LAS ROSAS|" 32°29'35""S  61°34'54""W"|102|M|1|S|Las Rosas|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|SANTA FÉ|0
adhel.fid--769d7d03_15f12ebc69c_28a5|549|POINT (-66.02480999999999 -26.67385)|SMC|||AD|SANTA MARÍA|" 26°40'26""S  66° 1'29""W"|1800|M|2|ENE|Santa María|PRIVADO|NOCONTROL|RANO|OK|SACF||NTL||0|0|CATAMARCA|0
adhel.fid--769d7d03_15f12ebc69c_28a6|181|POINT (-57.0238888888889 -37.2344444444444)|GES|SAZV|VLG|AD|VILLA GESELL|" 37°14' 4""S  57° 1'26""W"|10|M|3|O|Villa Gesell|PUBLICO|AERADIO|RACE|OK|SAEF||NTL|EANA|1|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_28a7|177|POINT (-65.4188888888889 -24.7458333333333)|GBL|||AD|SALTA/GENERAL BELGRANO|" 24°44'45""S  65°25' 8""W"|1261|M|3|N|Salta|PUBLICO|NOCONTROL|RANO|OK|SACF||NTL||0|0|SALTA|0
adhel.fid--769d7d03_15f12ebc69c_28a8|77|POINT (-58.00001999999998 -30.753899999999998)|CHJ|||AD|CHAJARI|" 30°45'14""S  58° 0' 0""W"|53|M|1.5|O|Chajarí|PUBLICO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|ENTRE RÍOS|0
adhel.fid--769d7d03_15f12ebc69c_28a9|179|POINT (-63.7961111111111 -32.745)|GDH|||AD|GENERAL DEHEZA|" 32°44'42""S  63°47'46""W"|274|M|0.3|NE|General Deheza|PUBLICO|NOCONTROL|RANO|OK|SACF|CIVIL|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_28aa|525|POINT (-61.82983000000001 -31.35548)|SCL|||AD|SANTA CLARA DE SAGUIER|" 31°21'20""S  61°49'47""W"|105|M|2.5|SSO|Santa Clara de Saguier|PRIVADO|NOCONTROL|RANO|OK|SACF|CIVIL|NTL||0|0|SANTA FÉ|0
adhel.fid--769d7d03_15f12ebc69c_28ab|497|POINT (-58.4402777777778 -35.5686111111111)|RAI|||AD|RANCHOS/LA IGUALDAD|" 35°34' 7""S  58°26'25""W"|18|M|10|SO|Ranchos|PRIVADO|NOCONTROL|RACE|OK|SAEF||NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_28ac|449|POINT (-55.124209999999984 -27.518099999999997)|OBE|SATO||AD|OBERÁ|" 27°31' 5""S  55° 7'27""W"|343|M|3|SE|Oberá|PRIVADO|NOCONTROL|RANE|OK|SARR||NTL||0|0|MISIONES|0
adhel.fid--769d7d03_15f12ebc69c_28ad|446|POINT (-59.866109999999985 -32.44736)|NOT|||AD|NOGOYÁ/TOGNOLI|" 32°26'50""S  59°51'58""W"|60|M|9.5|SO|Nogoyá|PRIVADO|NOCONTROL|RACE|SIN IDENTIFICACION VISUAL|SAEF|AEROAPP|NTL||0|0|ENTRE RÍOS|0
adhel.fid--769d7d03_15f12ebc69c_28ae|354|POINT (-64.07797 -30.98830000000001)|JES|||AD|JESÚS MARÍA|" 30°59'18""S  64° 4'41""W"|530|M|1.8|ESE|Jesús Maria|PUBLICO|NOCONTROL|RANO|OK|SACF|CIVIL|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_28af|370|POINT (-70.64405999999998 -38.08177)|LCP|||AD|LONCOPUÉ|" 38° 4'54""S  70°38'39""W"|1106|M|3|OSO|Loncopué|PUBLICO|NOCONTROL|RACE|OK|SAMF||NTL||0|0|NEUQUÉN|0
adhel.fid--769d7d03_15f12ebc69c_28b0|402|POINT (-67.65938000000001 -37.80974000000001)|MAO|||AD|VEINTICINCO DE MAYO|" 37°48'35""S  67°39'34""W"|347|M|7.5|ESE|25 de Mayo|PRIVADO|NOCONTROL|RACE|OK|SAEF|CIVIL|NTL||0|0|LA PAMPA|0
adhel.fid--769d7d03_15f12ebc69c_28b1|437|POINT (-63.6858333333333 -32.3402777777778)|NAN|||AD|HERNANDO/AEROCLUB|" 32°20'25""S  63°41' 9""W"|282|M|1|NNE|Hernando|PRIVADO|NOCONTROL|RANO|OK|SACF|CIVIL|NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_28b2|471|POINT (-60.70038 -33.85693999999998)|PEN|||AD|PERGAMINO/LA NORIA|" 33°51'25""S  60°42' 1""W"|74|M|11|OSO|Pergamino|PRIVADO|NOCONTROL|RACE|OK|SAEF|AEROAPP|NTL||0|0|BUENOS AIRES|0
adhel.fid--769d7d03_15f12ebc69c_28b3|621|POINT (-64.4888888888889 -32.18416666666667)|VRU|||AD|VILLA RUMIPAL/PRIMER TENIENTE MARIO NIVOLI|" 32°11' 3""S  64°29'20""W"|666|M|0|ENE|Villa Rumipal|PUBLICO|NOCONTROL|RANO|OK|SACF||NTL||0|0|CÓRDOBA|0
adhel.fid--769d7d03_15f12ebc69c_28b4|539|POINT (-61.9511111111111 -31.8711111111111)|SJB|||AD|SAN JORGE/BOCCA|" 31°52'16""S  61°57' 4""W"|105|M|9|ONO|San Jorge|PRIVADO|NOCONTROL|RANO|OK|SACF|AEROAPP|NTL||0|0|SANTA FÉ|0
